Comment,FilePrefix
창문 왜 거 임 생각 존나 칭구들 사실 나 생각 졸라,INTP
은 타입 중 제일 깨끗 좀 해도 물건 내 위치 함 데 집착 경향 누가 내 물건 건 상관 위치 노함,INTP
거 왜 중 를 첫 준비 생각 함,INTP
거울 기분 사회 유미 말 대부분 속 내 고장 기계,INTP
진짜 개 공감 패 소리 봄 사람 때 상대방 눈물 보고 기도 함,INTP
다행 난 때 월드뮤직 티벳 명상 음악 러시아 빅토르 초이,INTP
상담 개 겨우 뒷담화 순간 흥미 개 애초 뒷담화 위로 연락 거 자체 노 이해,INTP
인팁 결혼 프제 인팁 매력 헤어 수 하루 종일 검색 세상 관심 욬 남편 계정 유튜브 코딩 아이돌 영화 요리 가십 인테리어 난장판,INTP
인간 감정 두 단어 저런 생각 바로 검색 거 진짜 개 네이버 지식인 진짜 자주 사람,INTP
집 완전 컨셉 인간 사 관심 개,INTP
남 별로 관심 사람 기 대화 반응 완전 공감 진짜,INTP
말 갑자기 검색 완전 공감 막 상황 맥락 단어 검색 대박,INTP
거 처음 니 뒷담화 를 흥미 임 내 뒷담화 차라리 임,INTP
인팁 싸이 앤 가평 동시 대박,INTP
인팁특 영상 보고 본인 주인공 생각 호다닥 끝 안보,INTP
씨 존나 존나 소름 나인 악,INTP
인팁 얘 너 뒤 말 이면 고치,INTP
나 인팁 감자칩 클릭 시작 강유미 감자칩 개,INTP
진짜 난 인팁 만큼 독립 애 본적 제일 유형 장담 함 혼자 마이웨이 한편 기도 함 학창시절 친구 선생님 지목 발표 말 진짜 애 처음 진짜,INTP
거 진짜 공감 큐 인간관계 사람 진짜 사람 관계 유지 게,INTP
인팁 혼자 회수 백만 왤케 킹 인터넷 거 은유 말 런가 영상 만드심 거 보고 거울 치료,INTP
진짜 인팁 청소 안 하나 진짜 인팁,INTP
나 인팁 보통 엠비티아이 콘텐츠 인팁 그냥 보너스 무려 강유미 엠비티아이 콘텐츠 첫 빠따 인팁 기분 고증,INTP
누구 호기심 강하 귀차니즘 기본 차 먼저 말 옴 존똑,INTP
썸넬 우리 딸 화면 우리 딸 표정 여,INTP
포인트 안 아이스 아메리카노 말함 속마음 나레이션 겉 속 핸드폰 창문 영감 가평 전 로우 톤,INTP
동태 눈 아이돌 진짜 정말 허공 거 공감,INTP
보 인팁 대화 내 친구 별로,INTP
폰 개 박살 그대로 공감,INTP
인팁 왜 술 뎈 황무지 느낌 플레이 리스트 황량 디스토피아 느낌 환,INTP
사회 인팁 사회 속 내 마음 속 리 와인 드 느낌 대박,INTP
인팁 사회 영상 말 속마음 함,INTP
나 인팁 난 공감 잘못 사람 나 고민 상담 함 글구 갠 상담 은근 아라하 함 고민 상담 감정 주기 규 해결 책 편임,INTP
고민 이야기 거나 공감 걱정 싸이코패스 소리 존똑 남 안 나 혼자 웃음 포인트 인팁 생각 버랴,INTP
진짜 누가 담 인간 거지 남탓 살 마음 거지 서로 일케 생각 바로 유미 이글 케 말 개웃겻음 누가 속마음 읽엇냐구,INTP
종잡 수 대화 흐름 깊이 감 뜬금 웃음 코드 반성 해,INTP
방 어디가 왜 창문 분석 술 홍대 병 플리 가평 뻘한 웃음 코드 데 낄낄 거 렸다 거울 보고,INTP
방 진짜 거 표현 듯 디테 쩐다,INTP
하나 마나 얘기 친목질 내 시간 수 유튜브 탐험 보람 취향 안 자신 관점 사람 재미 짐,INTP
거 인팁특 꼭 점 머릿속 반박 준비 함,INTP
첫 장면 배경 부터 완전 내 방 공감 사람 제일 개극혐 인터넷 젤 인간 관계 안 피곤 가지 말 핵 공감,INTP
나 인팁 유미 시간 내 도착 난 항상 편임 얘기 전화 전화 해결 성향 내 방안 개판 분전 쓰레기 나름 규칙 누가 정리 오히려 물건 상대방 얘기 도중 다른 생각 때 표 최선 다해 노력 상대방 이야기 맥 상대방 성의껏 걸 생각 경우 인팁 인팁 나름 뭐,INTP
마다 방,INTP
진짜 거 진짜 줄 요약 다음 편 지금 인팁 대화,INTP
이전 제 모습 인팁 중 사람 개인 사람 심리 관심 공감 장 지금 긍정 사회 화가 분열,INTP
개 관심 이야기 계속 상황 굳이 사람 함 사람 에너지 나 위로 이야기 이야기 사람 화 남 뒷담화 걱정 함 남 집 정말 함 갑자기 뭐 하자 무슨 호구 아 생각 함 눈치 안함 평소 말 말 아무 다음 날 다시,INTP
리즌 가요 벌써 머리카락 춤,INTP
저건 약간 사회 덜 인팁 사회 추가 인팁 말 속 생각 겉 응,INTP
인팁 남 거짓말 는걸 거짓말 청소 얘 귀차니즘 누군가 내 거절 못 다만 관심 분야 대해 얘기 는걸 집중 멍 내 얘기 빨리 느낌 남 인생 그다지 관심 보통 여자 질투 뒷담화 이해 못 누가 남 뒷담화 시작 그냥 무시 줌 친구 수도,INTP
방이 티셔츠 머리스타일 과자 진짜 전화,INTP
세상 유형 첫 경우 주변 최측근 거나 유미 인팁 가요,INTP
벨소리 무음 설정 전화,INTP
방 안 안 질서,INTP
사이코 패스 소리 진짜 왜 이유 궁금증 해소 기분 도 뭐 완전 나 제 자 눈 사실 궁금증 햐소 제 의 목표 상대방 감정 관심 나 사회 화가 덜,INTP
인팁 현실 고증 모먼트 난장판 방과 티 과자 거 말투 웃기 누가 전화 일단 먼저 안 일단 청소 생각 도 청소 대충 그래그래 약속 와중 갑자기 생각 막 바로 약속 잡고 안 후회 옷 더미 속 거나 거 절대 청소 생각 슈발 혼자 짜증 인팁임 동태 눈 어색 뚝딱 스트라이프 셔츠 어쨌든 내 자발 상대방 포인트 잘못 함 음료수 안 본론 인팁 남 건 일단 그게 아메 나 너 맥주 사이 뻔 인팁 썩 키진 거 해 줌 텍스트 안 웃음 천재 소리 입 꼬리 스몰토크 서론 벌써 기 빨림 집중 개똥망임 의식 흐름 노답 약 학습 리액션 발사 하하 아지 챠미 쳣 왜 뒷담화 함 슬슬 집 인팁 핵심 데 정리 팁 사람 안 인간 그냥 습관성 왜 진짜 인팁 달리 전화 상대방 집 표정 인간 술 마시기 술 안 거나 집 공통 관심사 흥미 사진 팍 멜론 안 관심 분야 질문 다다 부분 웃음 안 내 게 일단 목표 꿈 얘기 안 믿음 난 진짜 말 대박 반응 해 연락처 배달 번 더 등 진지 해결 책 제시 줌 뭐 음모 함 무지 개그 또 거 세계 가상현실 카페 얘기 때 흥미진진 주제 토론 토론 제 좀 인팁 왜냐면 평소 얘기 사람 바로 다음 대사 무식 스몰 토크 연애 굳이 인간관계 인팁 거,INTP
댓글 언급 인간 감정 이란 생각 인간 감정 검색 거 검색 관 공감,INTP
문과 인 여자 진짜 공감 개 마음 문과 라서 과학 생각 인간 왜 우주 끝 정도 기본 뭐 생각 해 애초 영화 자체 안 영화 정말 가끔 로맨스 이유 로맨스 스트레스 로맨스 약간 추리 호기심 자극 로맨스 추천 말 수 비밀 나 내일 오늘 너 영화 자신 바운 안 사람 정말 도의 모습 보통 인팁 감정 그냥 사람 표현 기도 바운 안 사람 제 인팁 걸 약간 바운 안 사람 가끔 먼저 연락 런가 환경 때 스트레스 사람 스트레스 나름 또 사실 벌써 배 머리 느낌 결론 예 제 지금 상황 인팁 주변인 때 왜 화가 이유 말 안 계속 말 때 납득 이유 바로 사과 납득 가지 근거 논리 말함 상대방 수긍 기분 감정 내 이유 무시 반박 개,INTP
항상 단어 갑자기 뜻 검색,INTP
사회 인팁 속 생각 함,INTP
인팁 친구 내 고민 카페 고민 바로 준 영상 음 뒤로 한겨울 날 슬리퍼 신고 준 칭구,INTP
가장 유형 조회 수가 증명,INTP
왜 그게 화가 내 뭘 인팁 진짜 왜 얘 화 이해,INTP
항상 눈 인정 쌤 친구 나 혼자 말 얘기 목소리 말 항상,INTP
인팁 전화 부터 사랑 적 나,INTP
인팁 진짜 존나 공감 친구 얘기 때 머리 언제 얘기 함 정작 관심 호응,INTP
전화 벨 안 고 답톡 친구 관계 점점 나 삶 살 지금 가장 고독사 공포 모름,INTP
인팁 사회 화가 얼마나 자기 말 하자 거 사람 난리 대신 대일 땐 인공 지능 반응 쥐약 사람,INTP
책 주문 안 약속 잡고 후회 인팁 여깄습니,INTP
인팁 여기 말 생각 입 생각 모두 입밖 낼때 때 인터넷 때,INTP
소름 싸이언스,INTP
때 부터 난 걸 그냥 시간 정해진 시간 모든 사람 앞 방송 보고 기분 단체 활동 세상 제일 인간관계 진짜 왜,INTP
실제 인팁 생활,INTP
집 배경 맘 짐 호기심 동력,INTP
하이퍼 리얼리즘 공감 못 포인트 혼자 웃음,INTP
친구 고민 관심 끝 고민 해결 려고 머리 지금 노력 중이 거,INTP
인프피 인팁 번갈아 사람 공감 감 공감 둘 특성 선택 공감 내 관심 분야 내 위주 이야기 노 관심 걸 내 관심 금방 질리 리액션 가끔 영혼 소리 게 공감 눈치 눈치 언행 밥 먹듯 이불 킥 입 살 마음속 내적 관종끼 삼 게으름 땅 하나 분야 금사 기질 땅 금방 금세 또 다른 곳 금 사빠 덕질 연애 철새 기질 땅 참고 분야 전문가 나 코드 혼놀족 연애 유형 듯 추가 혼잣말 공상 밈 거 자기 유머 코드 선 드립 폭발 함 밈없 대화 시작 자마자 탈락 함,INTP
진심 현대 문화 인류학 채널 젠 모든 엠비티아이 유형 영혼 흡수 함,INTP
오잉 인팁 첫 시리즈 인팁 넘나뤼 신기 선두 느낌 낯선,INTP
거 년 보 첨 머 인팁 엠비 티아 노잼 생각 다시 보 말투 나,INTP
대학생 새내기 때 과천 서울 랜드 말 과천 랜드 기억 지금 알 수 사실,INTP
인팁 호감 리기 꿀팁 물질 방법 가장 직관 쉬움 인팁 관심 게임 캐릭터 인물 한정판 굿 선물 가격 필요 천원 여 한정판 중요 대효 인팁 관심사 호감 상승 인팁 친구 수 주의 사항 선물 사람 인팁 관심사 소통 수 선물 도 호감 수 별로 생색 내면 호감 감소 인팁 관심사 카카오 선물 연령 랭킹 위 거 호감 감소 수 주의 선물 이유 관심사 조금 완충 효과 덕질 등 대화 주제 맞장구 치기 인팁 관심사 철학 기반 전공자 관심 내용 종교 심리 역사 우주 등 평소 가치관 정립 사람 이면 방법 추천 인팁 주장 꼭 동의 필요 하나 관점 여러가지 관점 호감 급상승 주제 대해 전혀 주제 관심 인팁 생각 해도 충분 주의 사항 무조건 거나 무조건 손절 수 답 자기 생각 이유 말 서술 거리 두기 인팁 고양이 식물 과도 관심 금물 고통 인팁 먼저 요구 굳이 안주 인팁 호감 도 증거 왜 질문 함 중요 말 선톡 옴 주의 선톡 가능성 말 호감 선톡 인팁 폰 게임기 영상 재생 기 생존 신고 용 무전기 가끔 짐 추가 인팁 사람 순위 가족 제외 이내 가끔 날 선물 수,INTP
진짜 컨텐츠 천재 걸 생각 존버,INTP
거울 치료 작년 인팁 숨기 사회 평균 정도 노력 완만 인간관계 유지 진짜 인팁 주변 사람,INTP
친구 연락 때 진짜 연락 거나 용건 연락 끝임 진짜 가끔 도저히 때 함 막상 무기 한편,INTP
소름 상대 부분 위해 자기 조심 팁 모습 인팁 상대 얘기 자기 나름 정리 함 얘기 위 얘기 극혐함,INTP
상대방 고민 얘기 때 너 문제 생각 속 생각 함 겉 말 패 소리 공감 그게 고민,INTP
나 유머 코드 다른사람 장면,INTP
우린 호기심 평생 침대 몸 집밖 노래 아무 노래 더 남한 테 관심 서도 의상 관심 느낌 난 나 관심 진심 혼자 서도 인간 사회 데 난 인생 혼자 내 모토 임,INTP
대화 뜬금 그냥 눈 거 거나 막 얘기 거 진짜 나 중간 토론 번,INTP
누가 담 하든 말 관심 데 게 리액션 노력 인팁 고뇌 공감,INTP
내 사람인 친구 감 정선 파악 제스처 취 약간 사회 드라마 매체 통해 대부분 땐 욕 위로 소리 뒷담화 온 경우 친구 기분 디폴트 값 슬픔 억울 상대방 욕 알바 진상 경우 친구 기분 디폴트 값 화남 진상 욕 시험 경우 친구 기분 우울 시험 욕,INTP
꼭 지금 동안 머릿속 생각 뜬금 졸라 공감 소리,INTP
안 거 진짜 나 존똑 내 평소 달 고사 말,INTP
상대방 무슨 대답 얘기 상대방 더 잘못 거 반응 시름,INTP
영상 중간 중간 제 짓 혼자 빵,INTP
속마음 왜 곸 나름 사회생활 공감 머리 굴려 이해 노력 관심 맞장구 나 거임,INTP
가평 진짜 웃기 타임 뒤 리 와인 드 완벽,INTP
개 웃기 진짜 초 단위 인팁 말 얼마 전 삶 의미 책 안 중,INTP
전 팁 인팁 왜 정말 생각 이보 순 인팁,INTP
일단 인팁 사람 공감 이유,INTP
인팁 폭풍 공감,INTP
대학생 특 학교 북적 사람 기 전철 혼자 영상 친구 속 생각 함,INTP
유형 존나 매력,INTP
중간 창문 디자인 참견 개 듣기 얘기 때 나,INTP
인팁 눈 빡 말 크게 거의 눈 힘 채,INTP
인팁 의문 개그맨 내 생각 감정 말 나 보고 말 웃기 함 거,INTP
성격 소름 처음 구라 그다음 앞뒤,INTP
아이스 아메리카노 대목 소름 나 생각 줄 사람 그거 난 마시기,INTP
인팁 특유 특징 묘사 진짜 혼자 빡빡 웃음,INTP
이건 원시 인팁 모든 인팁 시기 거치 여기 천,INTP
진짜 라떼 밀크 티 소름 진심,INTP
인팁 양말 이유 누군가 정리 때 방이 위치 기억,INTP
인간 감정 감정 동물 메모장 책 주문 포인트 사람,INTP
존나 존나 공감 개 웃기 넼,INTP
인팁 인프피 너 진짜 얘 나 다른 사람 한텐 테 계속 요 인팁 요 인간,INTP
휴대폰 주문 목록 검색 목록 메모장 나무 위키,INTP
타이밍 웃음 안 거 킹정,INTP
진짜 개 웃기 인팁 느낌 평상시 눈빛 대체 생각 더 흥미 나 분석 선뜻 못,INTP
친구 고민 머리 나 팬 공감 제로 손 계속 뭔가 거나 뭘 나무 위키 시작 세부 시작 내용 사진 우리 눈,INTP
앜 개 인간 유형 인팁 썸남 인팁 사람 여기 죽 나,INTP
인팁 안 사람 카페 보통 안 인팁 특이 속 타인 배려 타입 오케이 거임,INTP
인팁 반응 이따 구 계속 친구,INTP
인팁 호기심 탐정 내면 궁금증 지식 갈증 인간관계 시간 검색 찿 연구 걸 대인관계 필요성 재미 크게 해 몇몇 사람 꼭 해 에프 제 남편 사회 천사 남편 나 감정 쓰레기통 귀 피 인팁 오타쿠 천재 기질 날 일 분야 전문가,INTP
연기 개 프로,INTP
주기 더 위로 성격,INTP
뒷담화 현실 조언,INTP
친구 전화 인간 감정 관련 책 주문 거 보고 나 빵,INTP
인팁 나 때 부세 왜,INTP
,INTP
라라 드 완전,ENFJ
익명 악플 못 담,ENFJ
인류 애 공감 능력 이유 자기 자신 성장 과정 매우 상처 극복 타인 아픔 공감 능력 지니 경우,ENFJ
프제 만큼 사람 모든 순간 순간 가치 깨달음,ENFJ
프제 인간 씨발롬 역시 세상 살 만하 머릿속 반복,ENFJ
나 새해 소원 늘 내 주변 사람 모두 거 소원 거 알 충격 소원,ENFJ
혹시 지하철 특징 가요 화이팅 계단 요리조리 피하 공간 헣,ENFJ
의 단점 진짜 사람 정서 크게 의존 함 사람 무조건 자기 편이 사랑 독점,ENFJ
본인 성격 특징 남 진심 눈치 진짜 보고 외로움 본인 유형 말 상대 역 좀 내 상대 내 유형 검색 얘 사람 점 계획 걸 정말 실행 안해 엔프피 생각 사람 명 여가 시간 혼자 거 속 얘기 절대 안 혼자 얘기 나중 후회 함 혼자 참고 화 시간 진정 후회 사과 함 상대방 내 만큼 쬬큼 자존심 자존감 본인 칭찬 감사 표시 프제 함 동물 사랑 다시 수 카리스마 유형 데 카리스마 따땃 멋 사람 매사 긍정 수 마인드 고민 하나 보이 사실 남 나 생각 경향 좀 예의 상대방 배려 생각 사람 사람 금방 친 더 추가 예정 여러분 모두 화이팅,ENFJ
생각 여기 오름 유 유 은근 똥 고집 남 계속 고집 속 내 거 소름 직업 컨설턴트,ENFJ
완벽주의자 이상 면 다른사람 약속 생각 자기 약속 책임감 자기 설계 계획 사실 스트레스 자기 자책 함 한마디 사람 제일 스트레스 또한 사람,ENFJ
칭찬 그거 진심 임 진짜 안 사람 말 자체 안 걺 프제 인식 혼자 때 흑화 머릿속 욕 오지 생각 함 프제 욕 안,ENFJ
내 자기 이야기 듯 짱 공감 능력 짱 친 자기 일 말 안함 자기 사람 진짜 옆 자존감 막 친구 로써 최고 임 바운 자기 상처 가차,ENFJ
감정 상하 사람 순간 나중 기분 거 후회 진짜 프제 자체 첨부 터 끝 프제 복 붙이 감동 유미 최고,ENFJ
지금 캐릭터 폰 부분 박살 하드 케이스 보고 마음 안정,ENFJ
일단 칭찬 봇 프제 내 말 생각 때 마인드 베프,ENFJ
